"campaign_id","channel","region","month","fiscal_year","month_number","new_users","active_customers","orders","impressions","clicks","net_revenue","refund_leakage","gross_margin","marketing_spend","contribution_profit","roas","cac","gross_margin_pct","refund_rate_pct","revenue_per_customer"
"Amazon Ads_PROMO_1","Amazon Ads","North America","2025-07-01",2025,7,"28","193","405","159928","5560","91397.01","23299.88","29601.13","8583.83","17309.89","10.65","306.57","32.39","11.85","473.56"
"Amazon Ads_PROMO_1","Amazon Ads","North America","2025-08-01",2025,8,"22","191","442","177343","6293","116822.72","23418.20","36371.38","9629.12","22215.10","12.13","437.69","31.13","8.14","611.64"
"Amazon Ads_PROMO_1","Amazon Ads","North America","2025-09-01",2025,9,"25","203","484","198295","6271","132019.13","22374.98","40515.70","9499.16","26151.38","13.90","379.97","30.69","9.09","650.34"
"Amazon Ads_PROMO_1","Amazon Ads","North America","2025-10-01",2025,10,"33","205","573","206574","7785","137544.00","22610.63","44864.35","10561.06","28662.83","13.02","320.03","32.62","8.73","670.95"
"Amazon Ads_PROMO_1","Amazon Ads","North America","2025-11-01",2025,11,"46","368","1500","262289","8344","367145.75","66457.53","117965.14","11785.22","91605.71","31.15","256.20","32.13","9.67","997.68"
"Amazon Ads_PROMO_1","Amazon Ads","North America","2025-12-01",2025,12,"31","380","1766","242678","9692","420841.36","79230.54","138129.86","15099.30","106030.56","27.87","487.07","32.82","9.29","1107.48"
"Amazon Ads_PROMO_10","Amazon Ads","APAC","2023-01-01",2023,1,"4","0","0","101977","3144","0.00","0.00","0.00","4535.14","-4535.14","0.00","1133.79",NULL,NULL,NULL
"Amazon Ads_PROMO_10","Amazon Ads","APAC","2023-02-01",2023,2,"8","5","7","85232","2708","971.45","0.00","405.29","3748.68","-3402.23","0.26","468.59","41.72","0.00","194.29"
"Amazon Ads_PROMO_10","Amazon Ads","APAC","2023-03-01",2023,3,"7","11","29","88460","3344","3855.35","883.44","1296.44","4963.87","-3912.01","0.78","709.12","33.63","10.34","350.49"
"Amazon Ads_PROMO_10","Amazon Ads","APAC","2023-04-01",2023,4,"9","15","34","100006","3331","10803.53","555.40","2737.93","4632.17","-2270.59","2.33","514.69","25.34","2.94","720.24"
"Amazon Ads_PROMO_10","Amazon Ads","APAC","2023-05-01",2023,5,"7","24","50","104033","3713","12277.62","1669.65","3430.96","5360.21","-2400.35","2.29","765.74","27.94","10.00","511.57"
"Amazon Ads_PROMO_10","Amazon Ads","APAC","2023-06-01",2023,6,"10","24","54","131033","3515","8860.53","2807.03","2806.82","5103.51","-2771.85","1.74","510.35","31.68","9.26","369.19"
"Amazon Ads_PROMO_10","Amazon Ads","APAC","2023-07-01",2023,7,"13","35","91","104321","3612","17260.14","1269.22","5406.82","5177.60","-619.30","3.33","398.28","31.33","5.49","493.15"
"Amazon Ads_PROMO_10","Amazon Ads","APAC","2023-08-01",2023,8,"10","40","90","113626","3707","18749.73","1310.26","5342.93","5177.03","-694.22","3.62","517.70","28.50","6.67","468.74"
"Amazon Ads_PROMO_10","Amazon Ads","APAC","2023-09-01",2023,9,"12","46","100","115534","3901","19901.98","2246.49","6236.50","5558.40","-265.05","3.58","463.20","31.34","7.00","432.65"
"Amazon Ads_PROMO_10","Amazon Ads","APAC","2023-10-01",2023,10,"13","52","107","118571","4080","18519.54","2407.29","5841.01","6221.99","-1339.34","2.98","478.61","31.54","6.54","356.15"
"Amazon Ads_PROMO_10","Amazon Ads","APAC","2023-11-01",2023,11,"11","78","218","151159","5106","38091.04","13358.90","12029.71","6769.55","3372.82","5.63","615.41","31.58","10.55","488.35"
"Amazon Ads_PROMO_10","Amazon Ads","APAC","2023-12-01",2023,12,"13","81","204","171731","5488","37824.09","4636.56","11308.27","7918.80","1513.68","4.78","609.14","29.90","6.37","466.96"
"Amazon Ads_PROMO_10","Amazon Ads","APAC","2024-01-01",2024,1,"6","56","117","115149","3749","20750.31","2561.61","6581.13","5136.95","384.25","4.04","856.16","31.72","6.84","370.54"
"Amazon Ads_PROMO_10","Amazon Ads","APAC","2024-02-01",2024,2,"15","64","118","91150","3252","19747.72","2179.30","5652.91","4467.26","141.19","4.42","297.82","28.63","9.32","308.56"
"Amazon Ads_PROMO_10","Amazon Ads","APAC","2024-03-01",2024,3,"15","77","144","120165","3633","30851.75","3141.76","9139.49","5229.98","2536.85","5.90","348.67","29.62","6.25","400.67"
"Amazon Ads_PROMO_10","Amazon Ads","APAC","2024-04-01",2024,4,"12","78","157","150753","4857","28427.81","1427.57","8770.60","6416.97","908.52","4.43","534.75","30.85","3.82","364.46"
"Amazon Ads_PROMO_10","Amazon Ads","APAC","2024-05-01",2024,5,"11","76","140","131530","4133","17994.01","2129.79","6433.15","5725.77","-477.87","3.14","520.52","35.75","9.29","236.76"
"Amazon Ads_PROMO_10","Amazon Ads","APAC","2024-06-01",2024,6,"6","71","126","129171","4684","21147.53","4418.47","7239.63","6566.06","-406.02","3.22","1094.34","34.23","7.14","297.85"
"Amazon Ads_PROMO_10","Amazon Ads","APAC","2024-07-01",2024,7,"13","70","125","118514","3936","17397.75","2338.78","5921.99","5879.29","-1081.50","2.96","452.25","34.04","6.40","248.54"
"Amazon Ads_PROMO_10","Amazon Ads","APAC","2024-08-01",2024,8,"8","77","130","118342","4263","18516.33","3409.06","6280.39","6356.72","-1201.10","2.91","794.59","33.92","9.23","240.47"
"Amazon Ads_PROMO_10","Amazon Ads","APAC","2024-09-01",2024,9,"11","62","101","175089","5271","15603.00","1398.04","4983.14","7169.90","-3078.66","2.18","651.81","31.94","6.93","251.66"
"Amazon Ads_PROMO_10","Amazon Ads","APAC","2024-10-01",2024,10,"15","73","129","154530","5633","24807.28","5334.82","7276.28","8341.43","-2296.82","2.97","556.10","29.33","8.53","339.83"
"Amazon Ads_PROMO_10","Amazon Ads","APAC","2024-11-01",2024,11,"14","127","298","177228","6416","54927.44","4477.59","16521.06","9026.48","4749.24","6.09","644.75","30.08","5.03","432.50"
"Amazon Ads_PROMO_10","Amazon Ads","APAC","2024-12-01",2024,12,"22","140","315","196423","6826","59313.87","3502.09","18485.87","9404.22","6131.74","6.31","427.46","31.17","3.17","423.67"
"Amazon Ads_PROMO_10","Amazon Ads","APAC","2025-01-01",2025,1,"12","85","162","111871","4012","31107.66","2155.81","9372.16","5916.42","2003.93","5.26","493.04","30.13","8.02","365.97"
"Amazon Ads_PROMO_10","Amazon Ads","APAC","2025-02-01",2025,2,"12","92","160","119482","4036","32908.45","705.92","9635.55","5326.03","2724.91","6.18","443.84","29.28","3.75","357.70"
"Amazon Ads_PROMO_10","Amazon Ads","APAC","2025-03-01",2025,3,"12","100","197","155842","4478","29678.29","2998.61","9871.36","6344.01","1797.71","4.68","528.67","33.26","6.09","296.78"
"Amazon Ads_PROMO_10","Amazon Ads","APAC","2025-04-01",2025,4,"17","92","159","135345","4659","30464.57","1926.21","9098.80","6445.46","1121.67","4.73","379.14","29.87","3.14","331.14"
"Amazon Ads_PROMO_10","Amazon Ads","APAC","2025-05-01",2025,5,"8","90","173","170290","5055","30053.98","5266.51","9270.30","7259.24","437.46","4.14","907.41","30.85","8.67","333.93"
"Amazon Ads_PROMO_10","Amazon Ads","APAC","2025-06-01",2025,6,"17","90","176","127958","4971","26527.85","3800.19","8837.58","6775.05","443.52","3.92","398.53","33.31","5.11","294.75"
"Amazon Ads_PROMO_10","Amazon Ads","APAC","2025-07-01",2025,7,"12","101","211","166047","5192","37195.98","3553.10","11571.93","7200.31","2429.69","5.17","600.03","31.11","7.58","368.28"
"Amazon Ads_PROMO_10","Amazon Ads","APAC","2025-08-01",2025,8,"13","80","171","154403","4596","23745.62","1380.05","8641.96","6908.85","214.70","3.44","531.45","36.39","3.51","296.82"
"Amazon Ads_PROMO_10","Amazon Ads","APAC","2025-09-01",2025,9,"22","110","290","185566","5995","64630.76","5608.13","19142.92","8856.22","7406.87","7.30","402.56","29.62","4.48","587.55"
"Amazon Ads_PROMO_10","Amazon Ads","APAC","2025-10-01",2025,10,"22","107","268","213673","6667","44347.75","5697.88","14304.56","9699.05","2170.55","4.57","440.87","32.26","7.84","414.46"
"Amazon Ads_PROMO_10","Amazon Ads","APAC","2025-11-01",2025,11,"17","202","600","170133","6587","114344.25","19768.33","33821.93","9912.43","18388.68","11.54","583.08","29.58","8.17","566.06"
"Amazon Ads_PROMO_10","Amazon Ads","APAC","2025-12-01",2025,12,"25","215","735","250673","7759","134480.18","19433.06","41978.84","11046.82","24161.80","12.17","441.87","31.22","6.12","625.49"
"Amazon Ads_PROMO_10","Amazon Ads","EMEA","2023-01-01",2023,1,"13","5","9","136468","4100","1261.82","116.27","541.82","5484.05","-5018.09","0.23","421.85","42.94","11.11","252.36"
"Amazon Ads_PROMO_10","Amazon Ads","EMEA","2023-02-01",2023,2,"13","13","29","89784","3165","5030.91","0.00","1727.48","4506.18","-3043.60","1.12","346.63","34.34","0.00","386.99"
"Amazon Ads_PROMO_10","Amazon Ads","EMEA","2023-03-01",2023,3,"14","23","45","124391","4095","8847.25","702.51","2744.75","6157.70","-3821.39","1.44","439.84","31.02","8.89","384.66"
"Amazon Ads_PROMO_10","Amazon Ads","EMEA","2023-04-01",2023,4,"9","32","67","142643","5072","15076.61","3464.12","4401.77","6411.45","-2675.86","2.35","712.38","29.20","7.46","471.14"
"Amazon Ads_PROMO_10","Amazon Ads","EMEA","2023-05-01",2023,5,"11","38","73","155516","4857","13973.20","2672.24","4626.74","6715.54","-2739.21","2.08","610.50","33.11","8.22","367.72"
"Amazon Ads_PROMO_10","Amazon Ads","EMEA","2023-06-01",2023,6,"7","37","73","132887","4541","16326.93","1361.89","5543.96","6777.56","-1905.83","2.41","968.22","33.96","9.59","441.27"
"Amazon Ads_PROMO_10","Amazon Ads","EMEA","2023-07-01",2023,7,"9","44","69","116361","4391","12885.68","1890.72","4385.69","6420.00","-2693.73","2.01","713.33","34.04","2.90","292.86"
"Amazon Ads_PROMO_10","Amazon Ads","EMEA","2023-08-01",2023,8,"18","40","66","163241","4928","12899.02","1436.27","4580.76","7003.32","-2995.78","1.84","389.07","35.51","12.12","322.48"
"Amazon Ads_PROMO_10","Amazon Ads","EMEA","2023-09-01",2023,9,"10","45","91","168350","5870","14273.89","2092.06","5372.78","7729.09","-3136.13","1.85","772.91","37.64","9.89","317.20"
"Amazon Ads_PROMO_10","Amazon Ads","EMEA","2023-10-01",2023,10,"9","53","93","164549","5102","15076.93","3515.29","5461.61","8184.58","-3510.78","1.84","909.40","36.22","11.83","284.47"
"Amazon Ads_PROMO_10","Amazon Ads","EMEA","2023-11-01",2023,11,"10","75","160","197614","6991","30676.59","5134.16","10684.91","10287.65","-1026.04","2.98","1028.77","34.83","8.75","409.02"
"Amazon Ads_PROMO_10","Amazon Ads","EMEA","2023-12-01",2023,12,"15","83","163","247434","8623","30922.67","3415.44","10610.04","12096.15","-2960.30","2.56","806.41","34.31","6.75","372.56"
"Amazon Ads_PROMO_10","Amazon Ads","EMEA","2024-01-01",2024,1,"15","68","125","133248","4977","20351.38","3348.71","7628.83","6633.41","-88.25","3.07","442.23","37.49","7.20","299.29"
"Amazon Ads_PROMO_10","Amazon Ads","EMEA","2024-02-01",2024,2,"11","67","127","115932","4240","17962.57","1837.46","7046.00","5921.28","11.26","3.03","538.30","39.23","7.09","268.10"
"Amazon Ads_PROMO_10","Amazon Ads","EMEA","2024-03-01",2024,3,"9","64","113","167124","5069","19899.24","3149.70","7025.60","7669.30","-1641.67","2.59","852.14","35.31","10.62","310.93"
"Amazon Ads_PROMO_10","Amazon Ads","EMEA","2024-04-01",2024,4,"14","66","104","140825","4889","17119.04","1521.36","6106.74","7235.26","-2061.09","2.37","516.80","35.67","5.77","259.38"
"Amazon Ads_PROMO_10","Amazon Ads","EMEA","2024-05-01",2024,5,"20","72","137","155932","5931","23173.73","6515.65","8459.89","8380.15","-1191.82","2.77","419.01","36.51","7.30","321.86"
"Amazon Ads_PROMO_10","Amazon Ads","EMEA","2024-06-01",2024,6,"15","72","118","134200","5179","27527.50","4002.04","8724.67","7164.01","413.15","3.84","477.60","31.69","5.93","382.33"
"Amazon Ads_PROMO_10","Amazon Ads","EMEA","2024-07-01",2024,7,"11","76","122","129203","5509","22055.78","2830.33","7402.46","7853.68","-1589.32","2.81","713.97","33.56","5.74","290.21"
"Amazon Ads_PROMO_10","Amazon Ads","EMEA","2024-08-01",2024,8,"11","72","125","157118","6000","28966.29","6007.18","9323.70","7903.48","222.42","3.67","718.50","32.19","11.20","402.31"
"Amazon Ads_PROMO_10","Amazon Ads","EMEA","2024-09-01",2024,9,"17","74","119","199801","6154","19119.87","1270.71","7107.94","8547.47","-2490.21","2.24","502.79","37.18","5.88","258.38"
"Amazon Ads_PROMO_10","Amazon Ads","EMEA","2024-10-01",2024,10,"12","82","149","183002","6607","28688.79","4430.85","9847.11","9692.48","-1168.01","2.96","807.71","34.32","10.74","349.86"
"Amazon Ads_PROMO_10","Amazon Ads","EMEA","2024-11-01",2024,11,"16","138","261","196278","7620","60795.32","9318.41","18692.02","11372.81","4828.65","5.35","710.80","30.75","9.96","440.55"
"Amazon Ads_PROMO_10","Amazon Ads","EMEA","2024-12-01",2024,12,"17","131","259","248436","9543","62498.38","6961.50","18712.98","13262.21","2904.02","4.71","780.13","29.94","6.95","477.09"
"Amazon Ads_PROMO_10","Amazon Ads","EMEA","2025-01-01",2025,1,"18","86","162","180666","6072","35699.53","11153.46","10731.44","7870.92","1340.25","4.54","437.27","30.06","11.11","415.11"
"Amazon Ads_PROMO_10","Amazon Ads","EMEA","2025-02-01",2025,2,"16","89","151","161283","4649","34571.82","5282.71","10893.19","6230.84","3149.61","5.55","389.43","31.51","5.96","388.45"
"Amazon Ads_PROMO_10","Amazon Ads","EMEA","2025-03-01",2025,3,"16","92","157","226947","6968","40421.41","2757.50","12151.30","9321.34","1235.83","4.34","582.58","30.06","7.01","439.36"
"Amazon Ads_PROMO_10","Amazon Ads","EMEA","2025-04-01",2025,4,"14","94","160","182830","6030","31056.76","3505.34","10352.94","9488.43","-665.85","3.27","677.75","33.34","6.88","330.39"
"Amazon Ads_PROMO_10","Amazon Ads","EMEA","2025-05-01",2025,5,"10","84","169","210074","7038","37618.59","9792.34","11464.39","9776.62","107.45","3.85","977.66","30.48","12.43","447.84"
"Amazon Ads_PROMO_10","Amazon Ads","EMEA","2025-06-01",2025,6,"14","82","162","172445","5629","33091.06","12023.45","10798.18","9024.31","353.44","3.67","644.59","32.63","12.35","403.55"
"Amazon Ads_PROMO_10","Amazon Ads","EMEA","2025-07-01",2025,7,"20","82","168","204877","6973","33268.96","2507.21","11019.03","10573.98","-1177.62","3.15","528.70","33.12","5.36","405.72"
"Amazon Ads_PROMO_10","Amazon Ads","EMEA","2025-08-01",2025,8,"10","103","200","225621","6823","38929.45","6391.03","12762.86","9229.10","1681.61","4.22","922.91","32.78","9.00","377.96"
"Amazon Ads_PROMO_10","Amazon Ads","EMEA","2025-09-01",2025,9,"22","95","187","215430","7452","35477.10","10039.54","11988.70","10016.01","336.38","3.54","455.27","33.79","12.30","373.44"
"Amazon Ads_PROMO_10","Amazon Ads","EMEA","2025-10-01",2025,10,"21","101","256","226949","8061","46278.54","9476.46","15590.36","11798.57","1511.50","3.92","561.84","33.69","9.38","458.20"
"Amazon Ads_PROMO_10","Amazon Ads","EMEA","2025-11-01",2025,11,"25","187","567","257523","9297","106672.70","20232.04","35920.02","13645.46","17024.73","7.82","545.82","33.67","8.47","570.44"
"Amazon Ads_PROMO_10","Amazon Ads","EMEA","2025-12-01",2025,12,"22","205","649","302235","10268","150056.17","10399.87","47558.78","14501.53","26685.61","10.35","659.16","31.69","5.08","731.98"
"Amazon Ads_PROMO_10","Amazon Ads","LATAM","2023-01-01",2023,1,"8","3","4","54819","1715","209.69","0.00","109.39","2799.54","-2722.18","0.07","349.94","52.17","0.00","69.90"
"Amazon Ads_PROMO_10","Amazon Ads","LATAM","2023-02-01",2023,2,"3","7","22","43553","1396","1782.30","135.90","715.56","2039.19","-1508.45","0.87","679.73","40.15","4.55","254.61"
"Amazon Ads_PROMO_10","Amazon Ads","LATAM","2023-03-01",2023,3,"5","7","21","67013","2231","1909.94","324.10","736.38","3206.52","-2658.72","0.60","641.30","38.56","9.52","272.85"
"Amazon Ads_PROMO_10","Amazon Ads","LATAM","2023-04-01",2023,4,"4","9","27","65922","2223","2901.66","859.30","1186.60","3192.42","-2205.63","0.91","798.11","40.89","18.52","322.41"
"Amazon Ads_PROMO_10","Amazon Ads","LATAM","2023-05-01",2023,5,"7","15","31","81663","2581","5452.28","618.16","1783.41","3596.94","-2104.50","1.52","513.85","32.71","6.45","363.49"
"Amazon Ads_PROMO_10","Amazon Ads","LATAM","2023-06-01",2023,6,"5","21","57","84174","2465","6127.48","183.26","2199.05","3491.95","-1799.25","1.75","698.39","35.89","5.26","291.78"
"Amazon Ads_PROMO_10","Amazon Ads","LATAM","2023-07-01",2023,7,"4","23","56","76453","2419","8270.18","1337.57","2583.45","3486.30","-1383.13","2.37","871.58","31.24","10.71","359.57"
"Amazon Ads_PROMO_10","Amazon Ads","LATAM","2023-08-01",2023,8,"3","21","45","67076","2283","3873.92","529.93","1462.59","3281.07","-2176.94","1.18","1093.69","37.75","8.89","184.47"
"Amazon Ads_PROMO_10","Amazon Ads","LATAM","2023-09-01",2023,9,"5","25","46","63237","2420","4981.72","947.57","1687.01","3683.64","-2354.92","1.35","736.73","33.86","10.87","199.27"
"Amazon Ads_PROMO_10","Amazon Ads","LATAM","2023-10-01",2023,10,"8","25","74","86809","2859","13242.62","2690.81","3791.86","4045.18","-930.69","3.27","505.65","28.63","12.16","529.70"
"Amazon Ads_PROMO_10","Amazon Ads","LATAM","2023-11-01",2023,11,"9","41","119","92299","3157","21586.62","1037.66","6240.92","4734.73","408.99","4.56","526.08","28.91","6.72","526.50"
"Amazon Ads_PROMO_10","Amazon Ads","LATAM","2023-12-01",2023,12,"5","41","125","123031","4075","21537.52","1218.72","6771.57","5366.56","267.58","4.01","1073.31","31.44","6.40","525.31"
"Amazon Ads_PROMO_10","Amazon Ads","LATAM","2024-01-01",2024,1,"1","31","71","62069","2152","11751.03","860.72","3518.20","2982.37","-53.11","3.94","2982.37","29.94","8.45","379.07"
"Amazon Ads_PROMO_10","Amazon Ads","LATAM","2024-02-01",2024,2,"1","30","67","54489","1821","6658.27","1674.63","2308.21","2754.01","-959.30","2.42","2754.01","34.67","13.43","221.94"
"Amazon Ads_PROMO_10","Amazon Ads","LATAM","2024-03-01",2024,3,"3","24","52","76138","2563","4880.38","735.71","1677.57","3651.25","-2370.26","1.34","1217.08","34.37","7.69","203.35"
"Amazon Ads_PROMO_10","Amazon Ads","LATAM","2024-04-01",2024,4,"3","25","42","61051","2305","11295.81","2240.43","2713.55","3651.56","-1339.94","3.09","1217.19","24.02","14.29","451.83"
"Amazon Ads_PROMO_10","Amazon Ads","LATAM","2024-05-01",2024,5,"4","31","61","97732","3112","5931.00","543.73","2352.96","4445.17","-2592.51","1.33","1111.29","39.67","8.20","191.32"
"Amazon Ads_PROMO_10","Amazon Ads","LATAM","2024-06-01",2024,6,"5","30","71","76809","2974","8763.77","3097.40","2791.91","3931.02","-1682.76","2.23","786.20","31.86","9.86","292.13"
"Amazon Ads_PROMO_10","Amazon Ads","LATAM","2024-07-01",2024,7,"7","32","61","101741","2884","6080.59","794.07","2256.99","4167.24","-2431.23","1.46","595.32","37.12","1.64","190.02"
"Amazon Ads_PROMO_10","Amazon Ads","LATAM","2024-08-01",2024,8,"4","35","67","84141","3078","11405.35","1280.67","3302.45","4239.50","-1509.35","2.69","1059.88","28.96","8.96","325.87"
"Amazon Ads_PROMO_10","Amazon Ads","LATAM","2024-09-01",2024,9,"4","30","60","89030","3048","6521.30","1522.74","2316.05","4036.69","-2191.85","1.62","1009.17","35.52","10.00","217.38"
"Amazon Ads_PROMO_10","Amazon Ads","LATAM","2024-10-01",2024,10,"5","29","61","90653","3199","12262.43","691.99","3635.37","4649.35","-1616.83","2.64","929.87","29.65","9.84","422.84"
